id,host_id,calculated_host_listings_count,price,availability_365,property_type,room_type,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,number_of_reviews,review_scores_rating,review_scores_communication,review_scores_checkin,reviews_per_month,picture_url,neighbourhood_cleansed,latitude,longitude,Standardization_Score,Neighborhood_Impact
38902606,293716620,10,,237,Room in boutique hotel,Private room,within an hour,100%,t,t,18,4.94,4.89,4.89,0.33,https://a0.muscache.com/pictures/361629c8-3989-468e-8ed2-ac7f88c20095.jpg,Élysée,48.87289,2.30817,0,-1
38902774,293716620,10,,248,Room in boutique hotel,Private room,within an hour,100%,t,t,2,5.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/1f3aa953-6c02-4ea5-9ffd-0df4a252bdc7.jpg,Élysée,48.87289,2.30817,0,-1
38902986,293674594,7,,249,Room in boutique hotel,Private room,within an hour,100%,t,t,167,4.89,4.9,4.95,2.39,https://a0.muscache.com/pictures/0079cfbe-3cba-46d3-a9f9-d8e00d8cac8d.jpg,Élysée,48.87308,2.30966,-1,0
38903067,293674594,7,,237,Room in boutique hotel,Private room,within an hour,100%,t,t,15,5.0,5.0,5.0,0.21,https://a0.muscache.com/pictures/b2d6c2a2-f9e4-4270-a397-b16fef4273de.jpg,Élysée,48.87308,2.30966,-1,-1
38903200,293674594,7,,252,Room in boutique hotel,Private room,within an hour,100%,t,t,20,4.8,4.65,4.75,0.51,https://a0.muscache.com/pictures/d472746d-0131-4cac-94f7-66850c4ed5a8.jpg,Élysée,48.87308,2.30966,0,0
38903329,293674594,7,,234,Room in boutique hotel,Private room,within an hour,100%,t,t,3,5.0,5.0,5.0,0.04,https://a0.muscache.com/pictures/6aeacc54-8c14-4897-81d9-08b13bb58157.jpg,Élysée,48.87308,2.30966,1,0
38903421,293674594,7,,259,Room in boutique hotel,Private room,within an hour,100%,t,t,10,5.0,4.9,5.0,0.14,https://a0.muscache.com/pictures/fa2157d0-f05a-45c9-b63f-5fa8d105b4f1.jpg,Élysée,48.87308,2.30966,0,0
38903514,293674594,7,,242,Room in boutique hotel,Private room,within an hour,100%,t,t,15,5.0,4.73,5.0,0.22,https://a0.muscache.com/pictures/b9597987-8dcc-4c4b-af3f-8ae4ec605e27.jpg,Élysée,48.87308,2.30966,1,1
38777219,296554553,1,,178,Entire rental unit,Entire home/apt,within an hour,100%,f,t,110,4.45,4.5,4.75,1.52,https://a0.muscache.com/pictures/02b0d47d-7955-4aa2-a937-13a1c798777c.jpg,Élysée,48.87602,2.31922,-1,-1
38796276,9612432,20,,352,Entire rental unit,Entire home/apt,within a few hours,100%,t,t,13,5.0,4.92,5.0,0.18,https://a0.muscache.com/pictures/01f33ec0-1e2c-41cd-8c13-2baacb3798bf.jpg,Élysée,48.87904,2.31634,0,1
38738297,95821770,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,2,5.0,4.5,5.0,0.03,https://a0.muscache.com/pictures/afedef7b-2aac-4eb5-9985-bbafdea810fc.jpg,Élysée,48.87242,2.32066,0,-1
38738765,293659364,7,,198,Room in boutique hotel,Private room,within an hour,100%,t,t,112,4.88,4.89,4.92,1.85,https://a0.muscache.com/pictures/miso/Hosting-38738765/original/ff83d877-4f6d-4dcc-b44b-eb18d17972e5.jpeg,Élysée,48.8764,2.318,1,-1
38886080,293716620,10,,238,Room in boutique hotel,Private room,within an hour,100%,t,t,65,4.95,4.98,4.94,0.93,https://a0.muscache.com/pictures/miso/Hosting-38886080/original/ceb9fed4-58c3-4449-a367-766281f93fbf.jpeg,Élysée,48.87289,2.30817,0,1
38889095,293674594,7,,243,Room in boutique hotel,Private room,within an hour,100%,t,t,57,4.89,4.81,4.88,1.45,https://a0.muscache.com/pictures/9eac41ab-1fc9-405d-a09a-b2d009ed860f.jpg,Élysée,48.87308,2.30966,1,1
38891995,293659364,7,,257,Room in boutique hotel,Private room,within an hour,100%,t,t,1232,4.84,4.88,4.92,17.5,https://a0.muscache.com/pictures/86dc1182-d977-41c4-8bb4-245774668455.jpg,Élysée,48.87465,2.31717,1,0
39023672,195605502,14,,301,Entire rental unit,Entire home/apt,within an hour,100%,f,t,97,4.57,4.8,4.67,1.36,https://a0.muscache.com/pictures/prohost-api/Hosting-39023672/original/9d95b3bd-dec7-45f1-9911-829836ca3713.jpeg,Élysée,48.87173,2.30676,1,-1
39192519,300716705,2,,0,Entire condo,Entire home/apt,within an hour,100%,f,t,198,4.59,4.83,4.71,2.75,https://a0.muscache.com/pictures/miso/Hosting-39192519/original/ef828b7b-a2a5-4e48-97d3-5750e7899f90.jpeg,Élysée,48.87511,2.32446,1,-1
39127299,195605502,14,,318,Entire rental unit,Entire home/apt,within an hour,100%,f,t,71,4.63,4.73,4.79,0.98,https://a0.muscache.com/pictures/prohost-api/Hosting-39127299/original/15a6e467-4856-4c35-b66c-5a8baa7aaed1.jpeg,Élysée,48.87173,2.30676,0,1
39240487,191633728,1,,0,Entire condo,Entire home/apt,N/A,N/A,f,t,2,5.0,5.0,4.5,0.03,https://a0.muscache.com/pictures/8f947f7e-9afe-4f98-bebd-01eb6a108b65.jpg,Élysée,48.87558,2.30242,0,1
39391912,193397737,63,,0,Entire rental unit,Entire home/apt,within a few hours,97%,,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/907f90de-088f-472f-95e6-49304fc3dee1.jpg,Élysée,48.87874,2.31868,0,0
39407512,473322549,19,,55,Entire rental unit,Entire home/apt,within an hour,100%,,t,191,4.85,4.81,4.92,2.82,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mzk0MDc1MTI%3D/original/e0a76bff-e96e-4c58-a5e7-1addffc3a61b.jpeg,Élysée,48.86779,2.30309,1,1
39768520,59146948,1,,364,Entire rental unit,Entire home/apt,N/A,N/A,f,t,4,4.75,5.0,4.25,0.06,https://a0.muscache.com/pictures/4c044503-6c43-4690-bdb2-48e8c655549a.jpg,Élysée,48.87524,2.29712,1,0
39542111,51567288,141,,26,Entire rental unit,Entire home/apt,within an hour,100%,f,t,51,4.61,4.49,4.47,0.72,https://a0.muscache.com/pictures/prohost-api/Hosting-39542111/original/6afb74b7-4ba2-4ffd-a4d9-63a15bd31b6d.jpeg,Élysée,48.86871,2.30274,1,1
39542184,51567288,141,,23,Entire rental unit,Entire home/apt,within an hour,100%,f,t,38,4.37,4.29,4.42,0.54,https://a0.muscache.com/pictures/prohost-api/Hosting-39542184/original/16a087b4-3aca-437d-a6d5-35cacd8d43c5.jpeg,Élysée,48.86875,2.30265,-1,0
39670806,35545049,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,5.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/d96042f1-0b84-4868-bbb9-3298bfdbe0af.jpg,Élysée,48.87794,2.31716,-1,0
39556117,303926617,2,,74,Entire rental unit,Entire home/apt,within an hour,100%,f,t,4,5.0,5.0,4.75,0.1,https://a0.muscache.com/pictures/168c81c5-6ab9-4cf1-aed4-8cc2b336b8b5.jpg,Élysée,48.87112,2.3039,1,0
39557033,30607361,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,5.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mzk1NTcwMzM%3D/original/75d75b99-cf7b-48bd-a28f-74028d6c36a2.jpeg,Élysée,48.87845,2.30248,0,0
39574105,16995140,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,5.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/b8f32fed-8d73-4ecb-9fe0-3bb9114fa546.jpg,Élysée,48.87316,2.32539,-1,1
39582227,10781767,1,,0,Private room in rental unit,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/dfa756dc-6cb1-412c-ac98-c3264ef62c3c.jpg,Élysée,48.88039,2.32584,0,-1
39595113,296065217,19,,206,Entire rental unit,Entire home/apt,within an hour,98%,f,t,178,4.39,4.72,4.75,2.49,https://a0.muscache.com/pictures/prohost-api/Hosting-39595113/original/ffb3187f-d3e6-40dd-b9ec-92cbcbcfe606.jpeg,Élysée,48.8800207,2.3264571,-1,0
40142183,62427693,1,,0,Private room in rental unit,Private room,N/A,N/A,f,f,4,4.75,5.0,5.0,0.06,https://a0.muscache.com/pictures/eea83494-57c9-4c84-aaba-2a12b0b9c85e.jpg,Élysée,48.87331,2.30357,1,-1
40058475,5906969,2,,269,Entire loft,Entire home/apt,N/A,N/A,f,t,2,5.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/c67fd3d1-b380-4f3b-8145-603e1eab90f0.jpg,Élysée,48.86812,2.30603,0,0
40077962,51567288,141,,12,Entire rental unit,Entire home/apt,within an hour,100%,f,t,52,4.54,4.54,4.6,0.75,https://a0.muscache.com/pictures/prohost-api/Hosting-40077962/original/2ff302f9-c886-435b-a5e1-7a8ffcb06d53.jpeg,Élysée,48.86646,2.30285,1,1
40300804,61198014,1,,319,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,2,5.0,5.0,5.0,0.09,https://a0.muscache.com/pictures/miso/Hosting-40300804/original/b81da662-8645-4045-8622-595ce6adb4c9.jpeg,Élysée,48.87361,2.32538,0,1
40340450,197257281,1,,353,Entire rental unit,Entire home/apt,within an hour,100%,t,t,97,4.94,5.0,5.0,1.38,https://a0.muscache.com/pictures/miso/Hosting-40340450/original/52eb74f4-da74-4f2f-956f-6b339486d70e.jpeg,Élysée,48.87174,2.31629,-1,1
40464181,47526942,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/ceb85673-fcc0-416a-8166-7737c66679bd.jpg,Élysée,48.87245,2.30755,-1,0
40504454,134822201,1,,83,Entire rental unit,Entire home/apt,N/A,N/A,t,t,71,4.8,4.9,4.89,1.02,https://a0.muscache.com/pictures/50c0a5c7-0329-49cd-b60f-2e35195bd857.jpg,Élysée,48.87422389170396,2.31544225880356,0,-1
40834703,356899695,1,,1,Entire rental unit,Entire home/apt,N/A,N/A,f,t,194,4.6,4.65,4.82,2.77,https://a0.muscache.com/pictures/9bdf37df-85f5-43b3-b9bb-321eb2551bad.jpg,Élysée,48.87845,2.32373,1,1
40998677,136860151,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,4.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/ef2c560f-ea5a-4d3e-8d18-1c50ecf3b00b.jpg,Élysée,48.87765502929688,2.315876007080078,0,0
40741573,16652790,1,,345,Entire loft,Entire home/apt,within a day,100%,f,t,35,4.97,4.97,4.94,0.51,https://a0.muscache.com/pictures/53810026/4669e6fa_original.jpg,Élysée,48.87399,2.29729,1,1
40858584,314976965,1,,0,Entire condo,Entire home/apt,N/A,N/A,f,f,1,5.0,5.0,4.0,0.01,https://a0.muscache.com/pictures/c7827541-3c0b-4e75-8787-7b8a25c13392.jpg,Élysée,48.87006,2.30652,-1,0
40900934,99067952,1,,0,Entire condo,Entire home/apt,N/A,N/A,f,t,5,4.8,5.0,5.0,0.07,https://a0.muscache.com/pictures/fa155701-b4f8-444f-a662-a4a4af51975c.jpg,Élysée,48.8712,2.30942,-1,1
40912657,318709602,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,18,5.0,4.83,4.67,0.42,https://a0.muscache.com/pictures/65d18a65-e45e-4d0e-b40a-fb98ce76efe0.jpg,Élysée,48.88132,2.32191,1,0
40916212,316696619,1,,14,Entire rental unit,Entire home/apt,within an hour,100%,f,t,24,4.92,5.0,4.91,1.4,https://a0.muscache.com/pictures/fda32057-e778-4eef-8c24-1852e6f7d8c8.jpg,Élysée,48.87608,2.3031,-1,-1
41331288,23334002,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/e5ceaa6d-9bd7-4c83-8e9b-c418836a9805.jpg,Élysée,48.87286,2.32106,-1,0
41676340,38432200,1,,0,Entire rental unit,Entire home/apt,within a few hours,100%,t,t,30,4.97,5.0,5.0,0.94,https://a0.muscache.com/pictures/miso/Hosting-41676340/original/bbcf73d8-8993-46f1-a0a4-7067f7dd75fd.jpeg,Élysée,48.87585,2.30211,-1,-1
41495666,489811683,73,,316,Entire rental unit,Entire home/apt,N/A,N/A,t,t,154,4.67,4.76,4.77,2.24,https://a0.muscache.com/pictures/233fdec5-32e3-41bf-903f-8018a6db69be.jpg,Élysée,48.88196,2.32695,-1,1
41697365,29724511,1,,296,Entire rental unit,Entire home/apt,within an hour,100%,t,t,36,4.94,5.0,4.97,0.96,https://a0.muscache.com/pictures/miso/Hosting-41697365/original/0e7d3c0e-b774-4246-9c4c-5d1041196dee.jpeg,Élysée,48.868446350097656,2.306191921234131,-1,0
41547446,178567466,7,,0,Room in boutique hotel,Private room,N/A,N/A,f,f,2,4.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/9a54491a-cb48-4633-bef9-c30841abc42b.jpg,Élysée,48.87129,2.31919,1,1
41550759,112565093,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,6,5.0,4.5,4.83,0.09,https://a0.muscache.com/pictures/77636f38-d506-48a3-9997-154236970be8.jpg,Élysée,48.87691,2.29793,1,-1
41573351,178567466,7,,0,Entire serviced apartment,Entire home/apt,N/A,N/A,f,f,1,5.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/9b45e7e2-a9f1-475d-a9c4-469760f5bfd4.jpg,Élysée,48.87129,2.31919,-1,0
41574041,178567466,7,,0,Room in boutique hotel,Private room,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/5de8fd0d-b73e-4ab1-bf5d-4fab4485f204.jpg,Élysée,48.87129,2.31919,1,-1
41576210,178567466,7,,0,Room in boutique hotel,Private room,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/c61755a5-4c3c-4a18-ae2c-81749ccfbd85.jpg,Élysée,48.87129,2.31919,-1,-1
41576784,178567466,7,,0,Room in boutique hotel,Private room,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/fdc6ca6c-77c9-467f-acd7-cc900699861d.jpg,Élysée,48.87129,2.31919,0,0
41577350,178567466,7,,0,Room in boutique hotel,Private room,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/e8ca42ae-213d-429d-b9c6-d382aa69f97f.jpg,Élysée,48.87129,2.31919,0,-1
41578396,178567466,7,,0,Room in boutique hotel,Private room,N/A,N/A,f,f,1,5.0,5.0,5.0,0.02,https://a0.muscache.com/pictures/6c6fec85-0031-4bd3-a27f-298c548ed26c.jpg,Élysée,48.87129,2.31919,1,-1
41767894,329966209,1,,269,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/bc49206c-1477-4dcf-b3e3-d81e4cdd9c9d.jpg,Élysée,48.87912,2.31673,1,0
41905152,307807491,2,,365,Entire rental unit,Entire home/apt,a few days or more,0%,f,t,1,4.0,4.0,4.0,0.01,https://a0.muscache.com/pictures/22a21497-a574-4bb6-a622-802e511710c8.jpg,Élysée,48.87104,2.32143,1,1
42191976,223153272,6,,253,Entire rental unit,Entire home/apt,within an hour,100%,t,t,107,4.89,4.93,4.98,2.04,https://a0.muscache.com/pictures/prohost-api/Hosting-42191976/original/477175fb-bb06-4e26-97ea-1845b579edbd.jpeg,Élysée,48.86659,2.32293,0,-1
42555402,223153272,6,,238,Entire rental unit,Entire home/apt,within an hour,100%,t,t,127,4.78,4.87,4.83,1.88,https://a0.muscache.com/pictures/prohost-api/Hosting-42555402/original/c7ce041e-524f-46b4-8d4f-c4c13f29e24a.jpeg,Élysée,48.86762,2.32236,-1,1
42684342,152242,102,,179,Entire rental unit,Entire home/apt,within a day,53%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/71cd9c65-9ae4-4c0a-9837-2f384ef26246.jpg,Élysée,48.87591,2.32167,0,1
42696951,51815078,1,,255,Entire rental unit,Entire home/apt,N/A,N/A,f,t,10,5.0,5.0,5.0,0.16,https://a0.muscache.com/pictures/fa56a4d3-fc49-4650-b42f-6ba88fbc21a4.jpg,Élysée,48.87368,2.31567,-1,0
42604018,24082525,4,,0,Private room in rental unit,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/4b551e83-cf96-44e9-8851-09b88ab22e3d.jpg,Élysée,48.87517,2.29936,1,-1
42449269,236473312,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/e1b209d4-2b0b-4aa0-9e63-c68832f528cd.jpg,Élysée,48.87238,2.30851,0,0
42463217,337899654,1,,365,Entire rental unit,Entire home/apt,a few days or more,0%,f,f,8,5.0,4.63,5.0,0.12,https://a0.muscache.com/pictures/6d41f0a7-6191-4cc7-8eff-77d73d770eb2.jpg,Élysée,48.87347,2.32531,0,-1
43344626,323236133,1,,179,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/d0686fc4-af6b-4ec3-8635-5bf4cc3ba52e.jpg,Élysée,48.86834,2.32321,-1,0
42806011,10646833,1,,365,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/275b2e91-1fdc-424a-b1b8-8b51e4608e1f.jpg,Élysée,48.87199,2.30375,-1,1
42830589,419153670,9,,337,Room in boutique hotel,Private room,N/A,N/A,f,f,3,4.0,4.0,4.67,0.05,https://a0.muscache.com/pictures/b1d5f590-4e95-43c7-887b-96c20981973d.jpg,Élysée,48.87586,2.32659,0,1
42830927,341092379,4,,0,Room in hotel,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/63918540-7234-4720-ab81-10edfe228965.jpg,Élysée,48.87508,2.30484,-1,1
42831263,341092379,4,,0,Room in hotel,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/4b33c496-59d8-45e2-96b6-438249b03fbf.jpg,Élysée,48.87508,2.30484,0,-1
42831360,341092379,4,,0,Room in hotel,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/df69ad7d-e823-4f64-b0c4-72095265a822.jpg,Élysée,48.87508,2.30484,-1,0
43408810,667252122,25,,362,Entire rental unit,Entire home/apt,within an hour,100%,t,t,3,4.33,4.67,4.33,2.81,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDM0MDg4MTA=/original/6b650cb4-d9d9-4cd8-aa2e-9bfaae0f1043.jpeg,Élysée,48.870145,2.3108041,0,1
43124912,59124823,1,,23,Private room in rental unit,Private room,within an hour,100%,,t,74,4.92,5.0,5.0,1.96,https://a0.muscache.com/pictures/b2346a33-6920-453c-975e-384730e8c6d3.jpg,Élysée,48.87568,2.31645,0,-1
42831453,341092379,4,,0,Room in hotel,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/9c371001-570c-4327-b783-19d0549f8c71.jpg,Élysée,48.87508,2.30484,1,1
42872351,341381321,1,,365,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/b619457d-f034-478e-bb31-a338fcc56642.jpg,Élysée,48.86929,2.31982,-1,-1
43438092,99450512,3,,0,Entire serviced apartment,Entire home/apt,N/A,N/A,f,t,3,5.0,5.0,5.0,0.05,https://a0.muscache.com/pictures/4233261f-bd06-4bad-b265-248b4f8fb45e.jpg,Élysée,48.87659,2.30333,-1,1
43447832,99450512,3,,0,Entire serviced apartment,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/635fee10-e19e-4da5-9f07-ecfe680f4204.jpg,Élysée,48.87464,2.30306,-1,1
42891730,524851930,184,,328,Entire rental unit,Entire home/apt,within an hour,100%,t,t,158,4.61,4.73,4.61,2.46,https://a0.muscache.com/pictures/prohost-api/Hosting-42891730/original/77132131-ab42-406a-bdef-df2198828c27.jpeg,Élysée,48.88287,2.32523,1,-1
43675393,348806998,1,,342,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,143,4.83,4.93,4.9,2.24,https://a0.muscache.com/pictures/miso/Hosting-43675393/original/5fb11c06-08ca-41b5-8cf8-89798362a97e.jpeg,Élysée,48.87865,2.32139,-1,1
43574265,347855712,1,,363,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/c0349ac6-0059-464e-9e0e-dc70a924a81f.jpg,Élysée,48.87145,2.3026,1,0
43696956,3904491,4,,152,Boat,Entire home/apt,within an hour,100%,t,t,101,4.82,4.9,4.87,1.61,https://a0.muscache.com/pictures/2b5999d8-457b-47d7-b3c7-6fbb522231b1.jpg,Élysée,48.86474,2.3108,0,1
43721748,273797104,9,,27,Entire rental unit,Entire home/apt,within an hour,80%,t,t,3,4.0,4.67,3.67,0.06,https://a0.muscache.com/pictures/4303c22b-dbd3-43a7-beb2-dbcb7190595a.jpg,Élysée,48.8727,2.30443,-1,-1
43722295,9288721,1,,246,Entire rental unit,Entire home/apt,N/A,N/A,t,t,41,4.9,5.0,4.56,1.04,https://a0.muscache.com/pictures/miso/Hosting-43722295/original/3947663e-8c8f-406d-b540-55089b803605.jpeg,Élysée,48.8760811765667,2.3028512391479428,-1,1
43824720,336826561,57,,244,Entire rental unit,Entire home/apt,within a few hours,98%,f,t,1,5.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/bb1de0b4-353c-4848-8e75-aa4646648ebe.jpg,Élysée,48.87235,2.32034,-1,-1
43895634,36536466,1,,34,Entire rental unit,Entire home/apt,within an hour,100%,t,t,78,4.9,4.96,4.95,1.26,https://a0.muscache.com/pictures/hosting/Hosting-43895634/original/b0eabea1-e7e3-4dc7-b5c4-2b1d6afdfd9a.jpeg,Élysée,48.87473,2.30768,1,-1
43878674,299473430,1,,365,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/08cc7192-06c5-4c5f-b6f4-f2b08f691d81.jpg,Élysée,48.87042,2.31041,1,1
43918612,351626908,1,,340,Entire rental unit,Entire home/apt,within an hour,100%,f,t,80,4.73,4.95,4.95,1.26,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDM5MTg2MTI%3D/original/92a4e566-bf3d-4181-9709-d05cdaae543a.png,Élysée,48.87851,2.31699,1,0
43953816,314994947,816,,127,Entire rental unit,Entire home/apt,within a day,87%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-43953816/original/e15cf1db-76d0-4750-b611-71e9e6a6675b.jpeg,Élysée,48.8726883,2.315575,1,0
44054719,524851930,184,,353,Entire rental unit,Entire home/apt,within an hour,100%,t,t,193,4.51,4.63,4.66,3.09,https://a0.muscache.com/pictures/prohost-api/Hosting-44054719/original/02ce156b-df04-4a0a-aec5-91eabe576516.jpeg,Élysée,48.8745161,2.2989129,-1,-1
44121104,354492580,1,,0,Entire loft,Entire home/apt,N/A,N/A,f,t,6,5.0,5.0,5.0,0.1,https://a0.muscache.com/pictures/c42c1b21-81a2-4ef1-9ac8-2534f767d883.jpg,Élysée,48.87367,2.32466,-1,-1
44202550,314994947,816,,151,Entire rental unit,Entire home/apt,within a day,87%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-44202550/original/9ba248f6-092f-4c57-8d19-54afd225abb4.jpeg,Élysée,48.87240140000001,2.3259768,0,0
44231788,64751038,1,,55,Private room in bed and breakfast,Private room,within an hour,100%,t,t,84,4.9,4.94,4.94,1.73,https://a0.muscache.com/pictures/miso/Hosting-44231788/original/5821fd54-9548-4972-ba2f-3d549ec5b3e0.jpeg,Élysée,48.87637,2.31687,-1,1
44171845,11521651,2,,0,Private room in rental unit,Private room,N/A,N/A,f,t,3,5.0,5.0,5.0,0.05,https://a0.muscache.com/pictures/e2e28e61-e127-4dcc-b28f-1b34273169cc.jpg,Élysée,48.87077,2.32284,1,0
44410909,4005557,2,,176,Entire rental unit,Entire home/apt,within an hour,100%,t,t,132,4.98,5.0,4.98,2.2,https://a0.muscache.com/pictures/miso/Hosting-44410909/original/033c87cb-d519-4376-afec-23d19427509c.jpeg,Élysée,48.86948394775391,2.301363945007324,0,-1
44441275,358988094,10,,321,Entire rental unit,Entire home/apt,within an hour,100%,t,t,89,4.85,4.93,4.89,1.44,https://a0.muscache.com/pictures/miso/Hosting-44441275/original/1fbd5ffd-2f6d-4a7e-ab5f-d6275c5dbe98.png,Élysée,48.87811,2.32576,0,1
44441651,358988094,10,,325,Entire rental unit,Entire home/apt,within an hour,100%,t,t,50,4.94,4.96,4.94,0.82,https://a0.muscache.com/pictures/miso/Hosting-44441651/original/8c766103-0a09-4b91-871c-bf6f048ab8f7.png,Élysée,48.88012,2.32652,-1,0
44454270,314994947,816,,29,Entire rental unit,Entire home/apt,within a day,87%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-44454270/original/9e293697-122f-4af4-a771-677fcb418fe7.jpeg,Élysée,48.87240140000001,2.3259768,0,1
44454355,351622740,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,33,4.61,4.76,4.76,0.67,https://a0.muscache.com/pictures/8cc644e3-eb3e-41d9-979a-ea96ad958bd2.jpg,Élysée,48.8722,2.30324,-1,0
44532653,359990795,1,,358,Entire rental unit,Entire home/apt,within a day,100%,f,t,6,5.0,5.0,5.0,0.1,https://a0.muscache.com/pictures/d2b41987-b8d7-4f7f-ae84-8d54aba12930.jpg,Élysée,48.87016,2.31118,1,-1
44833589,1112584,170,,276,Entire rental unit,Entire home/apt,within an hour,95%,f,t,12,4.5,4.67,4.67,0.23,https://a0.muscache.com/pictures/474e2304-cbe1-42b0-a2e2-85e53d6280aa.jpg,Élysée,48.87061,2.30309,1,-1
45175293,364835801,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/b37e2232-21fd-4479-ad83-130c02e6fa6d.jpg,Élysée,48.8724,2.30898,-1,-1
44853762,197445280,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/4a85bb0c-94ea-4db4-a763-620e4ddc79b6.jpg,Élysée,48.87131,2.30097,1,1
44975640,156775524,121,,326,Entire rental unit,Entire home/apt,within an hour,100%,f,t,102,4.44,4.5,4.6,1.66,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDQ5NzU2NDA=/original/6d5bcdb1-a3a6-455f-a3f6-e6f9e1d2bd5b.jpeg,Élysée,48.87074,2.30586,0,-1
45395117,524851930,184,,321,Entire rental unit,Entire home/apt,within an hour,100%,t,t,183,4.68,4.77,4.73,3.02,https://a0.muscache.com/pictures/prohost-api/Hosting-45395117/original/306c3452-4f54-4ad4-b1e1-69788b0b1bea.jpeg,Élysée,48.8745161,2.2989129,1,-1
